OTU ID	Samp_1	Samp_2	Samp_3	Samp_4	Samp_5	Samp_6	Samp_7	Samp_8	Samp_9	Samp_10	Samp_11	Samp_12	Samp_13	Samp_14	Samp_15	Samp_16	Samp_17	Samp_18	Samp_19	Samp_20	Samp_21	Samp_22	Samp_23	Samp_24	Samp_25	Samp_26	Samp_27	Samp_28	Samp_29	Samp_30	Samp_31	Samp_32	Samp_33	Samp_34	Samp_35	Samp_36	Samp_37	Samp_38	Samp_39	Samp_40	Samp_41	Samp_42	Samp_43	Samp_44	Samp_45	Samp_46	Samp_47	Samp_48	Samp_49	Samp_50	Samp_51	Samp_52	Samp_53	Samp_54	Samp_55	Samp_56	Samp_57	Samp_58	Samp_59	Samp_60	Samp_61	Samp_62	Samp_63	Samp_64	Samp_65	Samp_66	Samp_67	Samp_68	Samp_69	Samp_70	Samp_71	Samp_72	Samp_73	Samp_74	Samp_75	Samp_76	Samp_77	Samp_78	Samp_79	Samp_80	Samp_81	Samp_82	Samp_83	Samp_84	Samp_85	Samp_86	Samp_87	Samp_88	Samp_89	Samp_90	Samp_91	Samp_92	Samp_93	Samp_94	Samp_95	Samp_96	Taxon
OTU_46	0	0	3	0	589	305	279	264	98	161	166	0	109	302	121	198	122	0	0	0	0	212	200	329	286	146	171	214	70	238	151	122	37	111	60	0	0	0	0	61	288	158	254	105	153	133	118	50	0	83	109	79	0	0	0	56	0	573	391	247	151	89	0	125	67	94	198	105	215	79	0	0	0	0	147	208	41	154	111	58	141	225	95	0	33	95	0	0	0	0	0	0	439	97	123	87	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__OM182 clade; ; ; 
OTU_47	0	0	0	0	0	0	0	0	0	0	0	0	0	494	613	404	676	0	0	0	0	0	0	0	25	0	0	0	0	0	550	486	368	0	284	0	0	0	0	0	0	0	0	0	493	0	0	0	166	560	537	387	0	0	0	394	11	12	0	0	0	0	0	0	0	476	358	542	727	428	0	0	0	0	0	0	0	446	0	0	0	0	0	173	57	180	55	0	0	0	0	0	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__OM182 clade; ; ; 
OTU_48	0	0	0	4	0	0	0	0	0	0	0	0	0	473	573	405	609	0	0	0	0	0	0	0	0	0	16	0	0	0	556	431	405	0	274	0	0	0	0	0	0	0	0	0	496	0	0	0	164	540	552	380	0	0	0	395	0	0	0	0	0	0	0	0	0	415	344	520	686	407	0	0	0	0	0	0	0	436	0	0	0	0	0	159	71	134	49	0	0	0	0	0	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__OM182 clade; ; ; 
OTU_49	135	0	0	0	0	0	0	0	283	263	292	153	248	0	0	56	0	0	8	0	0	0	377	0	72	0	345	278	384	434	0	0	0	361	0	0	0	0	0	0	0	0	0	437	0	306	372	355	0	0	0	0	0	0	0	0	0	0	0	11	0	353	440	355	399	0	127	0	0	0	0	0	0	0	0	0	0	0	0	509	448	436	897	0	0	0	0	0	0	0	0	10	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__OM182 clade; ; ; 
OTU_50	0	0	0	0	385	476	290	480	0	0	0	0	0	88	57	98	73	0	0	0	0	218	0	443	347	481	0	0	0	0	29	0	104	0	0	0	0	0	0	91	619	336	377	0	66	0	0	0	97	62	0	0	0	0	0	76	0	314	502	355	375	0	0	0	0	0	70	132	124	34	0	0	0	0	167	500	84	0	322	0	0	0	0	124	56	0	0	0	0	0	0	0	116	76	352	128	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__OM182 clade; ; ; 
OTU_51	0	425	355	316	0	0	0	0	0	0	0	0	0	0	0	0	0	681	475	403	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	266	304	458	10	0	0	0	0	0	0	0	0	0	0	0	0	511	805	894	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	751	46	24	55	0	0	0	0	0	0	0	0	0	0	0	0	0	80	356	121	87	128	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__OM182 clade; ; ; 
OTU_52	0	0	0	0	363	432	326	416	0	0	0	0	0	88	56	75	65	0	0	0	0	173	0	419	335	370	0	0	0	0	45	0	78	0	0	0	0	0	0	71	561	281	329	0	0	0	0	0	62	55	84	0	0	0	0	67	0	343	408	410	319	0	0	0	0	0	64	113	162	29	0	0	0	0	151	404	72	0	313	0	0	0	0	96	41	0	0	0	0	0	0	0	119	72	363	140	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__OM182 clade; ; ; 
OTU_53	218	0	0	0	0	0	0	0	297	240	250	167	259	0	0	63	0	0	0	0	0	0	392	0	52	0	470	144	285	325	0	0	0	399	0	0	0	0	0	0	0	0	0	478	0	89	298	344	0	0	0	0	0	0	0	0	0	0	0	0	0	413	344	447	440	0	137	0	0	0	0	0	0	0	0	0	0	0	0	437	288	269	741	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__OM182 clade; ; ; 
OTU_54	0	0	0	0	486	439	316	436	0	0	0	0	0	107	57	0	0	0	0	0	0	202	0	323	365	418	0	0	0	0	39	38	78	0	0	0	0	0	0	89	595	285	477	0	0	0	0	0	0	80	0	40	0	0	0	0	0	287	452	333	303	0	0	0	0	80	54	0	141	0	0	0	0	0	159	425	88	71	247	0	0	0	0	0	44	56	0	0	0	0	0	0	125	78	307	132	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__OM182 clade; ; ; 
OTU_55	0	0	0	0	651	285	386	249	0	0	0	0	0	95	92	69	66	0	0	0	0	302	0	337	241	170	0	0	0	0	99	60	43	0	43	0	0	0	0	136	340	231	360	0	54	0	0	0	0	69	74	57	0	0	0	61	0	709	423	302	126	0	0	0	0	73	68	66	116	46	0	0	0	0	108	333	38	85	155	0	0	0	0	50	57	129	26	0	0	0	0	0	382	95	176	52	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__OM182 clade; ; ; 
OTU_56	215	0	0	0	0	0	29	0	274	252	225	181	215	0	0	85	0	0	0	0	0	0	333	0	32	0	467	145	277	346	0	0	0	399	0	0	0	0	0	0	0	0	0	492	0	104	297	295	0	0	0	0	0	0	0	0	26	0	0	0	0	401	330	452	427	0	158	0	0	0	0	0	0	0	0	0	0	0	0	453	289	270	666	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__OM182 clade; ; ; 
OTU_57	0	403	303	340	0	0	0	0	0	0	0	0	0	0	0	0	0	631	382	381	396	0	0	0	0	0	0	0	0	0	38	0	0	0	0	377	240	301	439	0	0	0	0	0	0	0	0	0	0	0	0	0	493	701	775	0	343	0	0	0	0	0	0	0	0	0	0	0	0	0	771	0	17	58	0	0	0	0	0	0	0	0	0	0	0	0	0	71	330	96	70	117	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__OM182 clade; ; ; 
OTU_58	0	0	0	0	542	260	314	268	0	0	0	0	0	116	82	66	71	0	0	8	0	283	0	302	242	147	0	0	0	0	102	73	51	0	46	0	0	0	0	106	328	209	334	0	54	0	0	0	62	79	69	51	0	0	0	41	0	667	359	282	117	0	0	0	0	73	81	62	121	30	0	0	0	0	109	345	49	72	172	0	0	0	0	45	51	114	0	0	0	0	0	0	357	81	208	71	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Pseudohongiellaceae; D_5__Pseudohongiella; D_6__uncultured gamma proteobacterium
OTU_59	227	0	0	0	0	0	0	0	288	237	230	204	247	0	0	63	0	0	0	0	0	0	386	0	49	0	457	123	264	287	20	0	0	374	0	0	0	0	0	0	0	0	0	438	0	94	246	329	0	0	0	0	0	0	0	0	0	0	0	0	0	374	303	389	375	0	135	0	0	15	0	0	0	0	0	0	0	0	0	340	251	242	695	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Pseudohongiellaceae; D_5__Pseudohongiella; D_6__uncultured gamma proteobacterium
OTU_60	0	0	0	0	612	259	303	226	0	0	0	0	0	99	69	62	58	0	0	0	0	263	0	333	221	168	0	0	0	0	72	77	47	0	38	0	0	0	0	111	311	209	334	0	59	0	0	0	0	61	68	54	0	0	0	60	0	666	351	279	106	0	0	0	0	59	81	64	132	44	0	0	0	0	116	321	45	101	170	0	0	0	0	38	26	92	24	0	0	0	0	0	343	71	170	37	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Pseudohongiellaceae; D_5__Pseudohongiella; D_6__uncultured gamma proteobacterium
OTU_61	0	333	302	263	0	0	0	0	0	0	0	0	0	0	0	0	0	565	382	342	379	0	0	0	0	0	0	0	0	0	38	0	0	0	0	338	241	245	341	0	0	0	0	0	0	0	0	0	0	0	0	0	446	670	714	0	319	0	0	0	0	0	0	0	0	0	0	0	0	0	706	0	23	53	0	0	0	0	0	0	0	0	0	0	0	0	0	76	300	105	69	109	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Pseudohongiellaceae; D_5__Pseudohongiella; 
OTU_62	0	0	0	0	417	373	303	353	0	0	0	2	0	85	59	0	0	0	0	0	0	154	0	288	314	342	0	0	0	0	41	52	81	0	42	0	0	0	0	72	512	257	414	0	0	0	0	0	0	56	0	43	0	0	0	0	0	303	374	376	243	0	0	0	0	85	51	0	116	0	0	0	0	0	152	404	71	0	233	0	0	0	0	0	50	0	0	0	0	0	0	0	94	65	309	124	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Pseudohongiellaceae; D_5__Pseudohongiella; 
OTU_63	0	0	0	0	620	225	312	234	0	0	0	0	0	106	83	78	50	0	0	0	0	238	0	294	183	127	0	0	0	0	84	86	45	0	32	0	0	0	0	120	291	204	317	0	52	0	0	0	63	75	60	52	0	0	0	73	0	623	339	249	120	0	0	0	0	61	79	71	118	47	0	0	0	0	118	278	36	84	145	0	0	0	0	40	47	100	0	0	0	0	0	0	335	87	138	51	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Pseudohongiellaceae; D_5__Pseudohongiella; 
OTU_64	0	0	0	0	64	33	34	0	0	0	0	0	0	293	370	242	587	0	0	0	0	90	0	13	34	39	0	0	0	0	282	330	184	0	116	0	0	0	0	0	26	34	19	0	231	0	0	0	117	460	313	278	0	0	0	395	0	46	49	0	29	0	0	0	0	92	261	134	206	113	0	0	0	0	41	57	17	381	0	0	0	0	0	92	151	245	68	0	0	0	0	0	0	18	40	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Pseudohongiellaceae; D_5__Pseudohongiella; 
OTU_65	0	55	61	30	88	149	98	46	0	0	0	0	0	0	0	0	0	33	31	54	32	111	0	75	44	65	0	0	0	0	46	0	50	0	0	38	30	44	42	113	250	289	154	0	22	0	0	0	49	27	29	0	56	58	97	0	71	157	80	184	144	0	0	0	0	152	0	148	271	213	278	38	80	59	232	474	275	0	305	0	0	0	0	71	29	38	32	61	64	123	68	128	92	101	145	108	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Pseudohongiellaceae; D_5__Pseudohongiella; 
OTU_66	0	269	324	126	0	0	20	0	0	0	0	0	0	0	0	0	0	85	68	181	104	0	0	0	0	0	0	0	0	0	36	0	0	0	0	238	202	290	122	0	0	0	0	0	0	0	0	0	0	0	0	0	234	301	554	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	764	340	377	341	0	0	0	0	0	0	0	0	0	0	0	0	0	177	408	116	339	157	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Pseudohongiellaceae; D_5__Pseudohongiella; 
OTU_67	0	57	51	44	103	134	127	46	0	0	0	0	0	32	61	0	0	33	25	58	41	103	0	71	55	71	0	0	0	0	0	45	45	0	50	39	34	47	46	92	227	229	164	0	0	0	0	0	0	0	0	0	37	47	109	34	74	171	108	123	103	0	0	0	0	140	29	112	266	174	269	38	46	52	210	413	285	0	303	0	0	0	0	53	17	0	26	56	56	113	67	86	114	109	151	112	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Pseudohongiellaceae; D_5__Pseudohongiella; 
OTU_68	0	213	356	149	0	0	0	0	0	0	0	0	0	0	0	0	0	74	77	174	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	225	275	122	0	0	0	0	0	0	0	0	0	0	0	0	0	205	297	468	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	645	312	376	316	0	0	0	0	0	0	0	0	0	0	0	0	0	172	387	106	317	148	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Pseudohongiellaceae; D_5__Pseudohongiella; 
OTU_69	0	0	0	0	60	0	26	33	0	0	0	0	0	247	361	196	631	0	0	0	0	0	0	32	23	0	0	0	0	0	291	320	149	0	103	0	0	0	0	0	22	0	0	0	198	0	0	0	128	402	333	287	0	0	0	350	0	56	0	53	0	0	0	0	0	92	241	104	195	111	0	0	0	0	0	0	0	320	0	0	0	0	0	124	151	201	60	0	0	0	0	0	34	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Pseudohongiellaceae; D_5__Pseudohongiella; 
OTU_70	0	61	61	23	88	137	110	56	0	0	0	0	0	0	0	0	0	32	43	58	32	96	0	76	45	68	0	0	0	0	46	0	53	0	0	34	34	56	41	91	245	268	152	0	0	0	0	0	53	36	32	0	52	35	83	0	64	143	97	156	111	0	0	0	0	104	0	141	241	168	219	31	55	53	201	402	235	0	250	0	9	0	0	60	23	44	33	52	49	81	74	86	91	64	109	77	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Pseudohongiellaceae; D_5__Pseudohongiella; 
OTU_71	0	235	300	130	0	0	0	0	0	0	0	0	0	0	0	0	0	80	71	180	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	203	281	111	0	0	0	0	0	0	0	0	0	0	0	0	0	214	259	407	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	636	330	350	299	0	0	0	0	0	0	0	0	0	0	0	0	0	140	430	110	332	154	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Pseudohongiellaceae; D_5__Pseudohongiella; 
OTU_72	0	0	0	0	66	40	29	0	0	0	0	0	0	279	380	206	540	0	0	0	0	56	0	23	19	30	0	0	0	0	256	294	153	0	97	0	0	0	0	0	17	27	25	0	243	0	0	0	110	369	278	244	0	0	0	317	0	60	41	0	38	0	0	0	0	84	223	117	172	92	0	0	0	0	0	0	0	332	0	0	0	0	0	93	132	179	55	0	0	0	0	0	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Pseudohongiellaceae; D_5__Pseudohongiella; 
OTU_73	0	42	46	33	82	109	119	27	0	0	0	0	0	35	0	0	0	33	41	58	29	91	0	73	38	67	0	0	0	0	0	45	48	0	48	40	28	51	34	87	224	227	153	0	0	0	0	0	0	0	0	0	35	32	69	0	68	148	107	119	106	0	0	0	0	135	23	128	230	197	237	27	52	52	187	413	220	0	242	0	0	0	0	57	23	0	20	40	58	109	55	104	100	65	136	93	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Pseudohongiellaceae; D_5__Pseudohongiella; 
OTU_74	0	409	303	236	0	0	0	0	0	0	0	0	0	0	0	0	0	204	259	208	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	191	260	218	0	0	0	0	0	0	0	0	0	0	0	0	0	187	434	500	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	371	81	127	104	0	0	0	0	0	0	0	0	0	0	0	0	0	41	429	89	55	69	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Kangiellaceae; D_5__Kangiella; D_6__uncultured bacterium
OTU_75	0	420	286	239	0	0	0	0	0	0	0	0	0	0	0	0	0	183	233	236	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	197	241	191	0	0	0	0	0	0	0	0	0	0	0	0	0	157	413	505	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	349	81	134	119	0	0	0	0	0	0	0	0	0	0	0	0	0	31	488	77	51	74	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Kangiellaceae; D_5__Kangiella; D_6__uncultured bacterium
OTU_76	0	0	0	0	28	101	137	85	0	0	0	0	0	46	27	26	29	0	0	0	0	62	0	75	60	83	0	0	0	0	29	29	93	0	34	0	0	0	0	685	80	216	255	0	33	0	0	0	338	18	72	65	9	0	0	19	0	261	43	191	258	0	0	0	0	182	0	10	25	319	0	0	0	0	150	51	413	29	126	0	0	0	0	122	54	22	152	0	0	0	0	0	0	262	47	39	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Kangiellaceae; D_5__Kangiella; D_6__uncultured bacterium
OTU_77	0	0	0	0	70	0	29	29	0	0	0	0	0	251	349	186	559	0	0	0	0	0	0	27	21	0	0	0	0	0	242	267	127	0	106	0	0	0	0	0	14	0	0	0	194	0	0	0	103	348	281	243	0	0	0	349	0	53	0	41	0	0	0	0	0	81	199	115	198	113	0	0	0	0	0	0	0	305	33	0	0	0	0	100	128	221	40	0	0	0	0	0	15	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Alcanivoracaceae; D_5__Alcanivorax; D_6__uncultured bacterium
OTU_78	0	0	0	0	33	94	169	61	0	0	0	0	0	67	39	28	38	0	0	0	0	49	0	50	65	72	0	0	0	0	34	26	106	0	26	0	0	0	0	621	68	250	226	0	38	0	0	0	312	26	58	67	0	0	0	19	0	230	34	180	279	0	0	0	0	167	0	22	17	284	0	0	0	0	135	54	399	35	124	0	0	0	0	110	62	0	163	0	0	0	0	0	0	255	46	28	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Alcanivoracaceae; D_5__Alcanivorax; D_6__uncultured bacterium
OTU_79	0	0	0	0	31	71	138	66	0	0	7	0	0	74	29	37	23	0	0	13	0	56	0	75	55	76	0	0	0	0	33	20	86	0	40	0	0	0	0	662	88	181	240	0	29	0	0	0	313	24	52	76	0	0	0	20	0	241	34	174	255	0	0	0	0	196	0	22	23	336	0	0	0	0	152	34	408	0	92	0	0	0	0	118	45	0	155	0	0	0	0	0	0	246	46	41	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Alcanivoracaceae; D_5__Alcanivorax; D_6__uncultured bacterium
OTU_80	0	0	0	0	31	84	112	72	0	0	0	0	0	72	35	28	24	0	0	0	0	53	0	64	57	89	0	0	0	0	30	30	111	0	39	0	0	10	0	576	86	237	229	0	38	0	0	0	341	25	56	53	0	0	0	23	0	234	22	168	263	0	0	0	0	185	0	15	21	318	0	0	0	0	133	50	422	0	83	0	0	0	0	118	43	0	146	0	0	0	0	0	0	249	47	43	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Alcanivoracaceae; D_5__Alcanivorax; D_6__uncultured bacterium
OTU_81	0	369	280	231	0	0	15	0	0	0	0	0	0	0	0	0	0	197	195	204	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	196	258	167	0	0	0	0	0	0	0	0	0	0	0	0	0	145	379	426	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	333	85	107	102	0	0	0	0	0	0	0	0	0	0	0	0	0	30	447	71	47	76	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Alcanivoracaceae; D_5__Alcanivorax; D_6__uncultured bacterium
OTU_82	0	0	0	0	522	217	312	291	0	0	0	0	0	88	61	0	0	0	0	0	0	233	0	262	248	216	0	0	0	0	0	0	0	0	0	0	0	0	0	32	250	144	288	0	0	0	0	0	0	0	0	30	0	0	0	0	0	441	264	173	137	0	0	0	0	0	118	16	0	0	0	0	0	0	51	148	36	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	114	53	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Alcanivoracaceae; D_5__Alcanivorax; D_6__uncultured bacterium
OTU_83	0	0	0	0	20	100	124	57	0	0	0	0	0	55	31	29	25	0	0	0	0	42	0	49	49	77	0	0	0	0	28	23	96	0	32	0	0	0	0	578	99	181	218	0	40	0	0	0	311	19	64	70	0	0	0	27	0	217	35	171	245	0	0	0	0	156	0	8	23	267	0	0	0	0	123	36	406	22	91	0	0	0	0	81	50	21	146	0	0	0	0	0	0	250	54	49	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Alcanivoracaceae; D_5__Alcanivorax; D_6__uncultured bacterium
OTU_84	0	0	0	0	18	88	123	41	0	0	0	0	0	63	35	31	23	0	0	0	0	42	0	75	52	75	0	0	0	0	29	13	86	0	36	0	0	0	0	566	101	200	220	0	40	0	0	0	305	18	57	69	0	0	0	24	0	225	29	176	264	0	0	0	0	151	43	12	18	270	0	0	0	0	136	43	405	20	65	0	0	0	0	86	56	0	162	0	0	0	0	0	0	224	30	28	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Alcanivoracaceae; D_5__Alcanivorax; D_6__uncultured bacterium
OTU_85	0	0	0	0	35	84	149	58	0	0	0	0	0	71	29	29	23	0	0	0	0	43	0	51	48	81	0	0	0	0	31	21	87	0	32	0	0	0	0	623	74	210	212	0	39	0	0	0	302	8	51	63	0	0	0	22	0	196	36	166	234	0	0	0	0	148	0	8	23	295	0	0	0	0	124	37	364	0	105	0	0	0	0	103	42	0	131	0	0	0	0	0	28	214	27	43	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Alcanivoracaceae; D_5__Alcanivorax; D_6__uncultured bacterium
OTU_86	0	0	0	0	55	95	117	0	0	156	36	46	128	59	52	80	122	0	0	0	0	86	79	123	78	77	61	71	0	82	85	46	50	0	57	0	0	0	0	22	90	103	93	0	0	103	53	0	50	152	0	101	0	0	0	100	0	80	85	0	82	39	0	63	88	103	52	51	97	0	0	0	0	0	53	90	0	60	59	71	108	160	126	0	75	93	0	0	0	0	0	0	116	79	65	71	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Alcanivoracaceae; D_5__Alcanivorax; D_6__uncultured bacterium
OTU_87	0	0	0	0	488	234	293	286	0	0	0	0	0	0	0	47	41	0	0	0	0	164	0	232	192	199	0	0	0	0	39	0	0	0	0	0	0	0	0	41	234	146	268	0	0	0	0	0	0	46	0	0	0	0	0	14	0	360	227	166	133	0	3	0	0	20	0	0	0	0	0	0	0	0	66	152	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	86	109	103	67	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Alcanivoracaceae; D_5__Alcanivorax; D_6__uncultured bacterium
OTU_88	0	0	0	0	31	76	79	61	0	0	0	0	0	0	0	0	31	0	0	0	0	61	0	85	71	23	0	0	0	0	0	0	117	0	0	0	0	0	0	318	19	252	133	0	0	0	0	0	72	0	28	42	0	0	0	0	0	213	35	65	285	0	0	0	0	51	60	64	64	64	0	0	0	0	172	293	320	0	388	0	0	0	0	104	38	30	24	0	0	0	0	0	112	268	252	83	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Alcanivoracaceae; D_5__Alcanivorax; D_6__uncultured bacterium
OTU_89	0	0	0	0	485	207	275	244	0	0	0	0	0	101	65	0	0	0	0	0	0	175	0	256	203	200	0	0	0	0	0	26	0	0	0	0	0	0	0	41	208	153	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	207	158	111	0	0	0	0	0	128	0	0	0	0	0	0	0	57	168	47	0	101	0	0	0	0	0	11	14	0	0	0	0	0	0	90	0	110	28	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Alcanivoracaceae; D_5__Alcanivorax; D_6__uncultured bacterium
OTU_90	0	0	0	0	172	71	75	45	32	29	27	0	31	86	66	64	93	0	0	0	0	59	39	91	93	70	48	0	0	49	118	74	44	30	62	0	0	0	0	25	83	50	82	0	90	0	0	0	23	84	88	69	0	0	0	55	0	205	153	114	64	0	21	15	32	87	65	68	120	91	0	0	0	0	63	118	29	68	57	27	36	55	0	51	30	88	0	0	0	0	0	24	319	62	58	28	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Alcanivoracaceae; D_5__Alcanivorax; D_6__uncultured bacterium
OTU_91	0	0	0	0	30	82	86	46	0	0	0	0	0	28	0	34	0	0	0	0	0	39	0	90	0	37	0	0	0	0	0	0	136	0	0	0	0	0	0	327	44	240	132	0	0	0	0	0	72	0	0	0	0	0	0	0	0	193	21	86	262	0	0	0	0	73	0	0	58	58	0	0	0	0	147	273	306	36	418	0	0	0	0	121	21	0	21	0	0	0	0	0	116	276	216	133	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Alcanivoracaceae; D_5__Alcanivorax; D_6__uncultured bacterium
OTU_92	0	0	0	0	54	93	121	0	0	128	45	33	122	46	48	55	118	0	0	0	0	68	65	96	64	80	38	41	0	77	89	45	48	0	58	0	0	0	0	19	96	74	77	0	0	77	46	0	30	114	0	79	0	0	0	90	0	93	64	0	56	41	0	52	94	103	47	44	87	0	0	0	0	0	62	102	0	67	54	46	102	119	133	0	71	70	0	0	0	0	0	0	99	64	47	56	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Alcanivoracaceae; D_5__Alcanivorax; D_6__uncultured bacterium
OTU_93	0	0	0	2	470	183	247	263	0	0	0	0	0	0	0	31	45	0	0	0	0	163	0	214	204	176	0	0	0	0	0	0	0	0	14	0	0	0	0	35	191	143	236	0	0	0	0	0	0	36	0	0	0	0	0	14	0	344	195	142	102	0	0	0	0	0	0	0	0	17	0	0	0	0	61	131	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	89	124	95	52	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Alcanivoracaceae; D_5__Alcanivorax; D_6__uncultured bacterium
